TeamId,TeamName,SubmissionDate,Score
6828074,shigematsu,"2021-06-14 08:00:38",0.440
6825684,"TEAM AA","2021-07-18 11:38:35",0.440
6870545,Suresh,"2021-06-15 04:57:50",0.440
6960666,Chloevan,"2021-06-15 05:31:24",0.440
6909460,XylLeo,"2021-06-15 12:25:56",0.440
6964453,"Steve Schneider","2021-06-19 00:30:22",0.440
6920780,"Tom LasMaN","2021-07-13 15:37:40",0.440
6832044,"Vecheslav Eremeev","2021-06-01 03:30:13",0.440
6891933,CuiMDI,"2021-06-01 03:51:16",0.440
6825371,cold_star,"2021-06-01 05:36:33",0.440
6891694,kambehmw,"2021-06-02 03:49:50",0.440
6897867,lijjjie,"2021-06-02 03:50:01",0.440
6895917,"Brooklin Santosh","2021-06-02 15:57:26",0.440
6829965,"Pale man","2021-06-02 19:15:07",0.440
6831718,"Yuki Sugimoto","2021-07-01 17:13:35",0.440
6890954,3SC,"2021-06-03 06:41:06",0.440
6874551,bizbong,"2021-06-03 11:44:25",0.440
6906416,"[Deleted] 29cb9e41-8161-40b5-92f7-a403961970a0","2021-06-03 15:36:50",0.440
6907318,"Ruwi & Abo","2021-08-09 21:21:40",0.440
6823191,"Yuliya Bedrosova","2021-06-04 16:19:49",0.440
6888357,"Matias Thayer","2021-06-04 19:09:42",0.440
6906959,kagglegal,"2021-06-10 20:12:09",0.440
6915428,"Ferhat Culfaz","2021-06-06 13:54:08",0.440
6916163,mi-man,"2021-06-06 13:55:50",0.440
6819316,"Germano Yoneda","2021-06-06 20:15:15",0.440
6898673,ManmeetSingh,"2021-06-07 03:43:20",0.440
6838504,"Kellen Morales","2021-06-07 04:16:40",0.440
6858154,"Yôḥānnān Reyes Stark","2021-06-09 13:38:26",0.440
6820985,"Sanskar Kumar","2021-06-07 20:04:30",0.440
6832997,"Hao-Ping Wang","2021-06-08 02:36:45",0.440
6829518,llhy,"2021-06-08 15:06:50",0.440
6915888,JureZu,"2021-06-08 16:07:21",0.440
6930061,"Ivan Ilinykh","2021-06-10 04:23:03",0.440
6933933,"Entropy Capstone","2021-06-09 11:29:34",0.440
6934762,ebisuke,"2021-06-09 14:26:52",0.440
6936034,"yanjung chin","2021-06-09 20:45:10",0.440
6902427,SeamusG,"2021-07-25 17:12:01",0.440
6925539,yoavs,"2021-06-15 18:16:29",0.440
7038215,"Hichem Allou","2021-08-09 09:13:14",0.440
6816171,Tushar,"2021-06-09 14:11:37",0.440
6816644,torch,"2021-06-24 22:10:14",0.439
6875149,"Soonhwan Kwon","2021-06-09 08:06:47",0.439
6829097,Progress+,"2021-06-02 14:33:36",0.439
6816247,nik1,"2021-06-01 09:01:11",0.439
6831662,FreddyHu,"2021-08-09 06:06:35",0.438
6865388,Taki,"2021-06-03 11:48:37",0.438
6857895,Akhila,"2021-05-25 05:37:16",0.438
6863511,Gorochu,"2021-06-09 11:31:38",0.438
6827969,"Saket Kattuboina","2021-05-26 11:20:10",0.438
6869068,"[Deleted] 425e723c-5985-4763-8f44-d4cfdfe788fe","2021-05-27 07:44:00",0.438
6866591,"Dmitry Korshunov","2021-05-28 06:43:45",0.438
6845354,"squishmallow :)","2021-06-04 09:25:46",0.438
6885465,KritiDoneria,"2021-05-30 18:17:25",0.438
6837863,ic3ic8,"2021-05-31 09:24:41",0.438
6868940,"Minesh A. Jethva","2021-06-02 06:57:43",0.438
6868678,"Jiayao Wang","2021-06-25 07:07:19",0.438
6873000,canonical,"2021-06-02 07:50:10",0.438
6925102,"kapil jackson","2021-06-09 09:50:18",0.438
6841500,doggydev,"2021-05-21 16:06:16",0.438
6843845,"ABHISHEK SINGH ","2021-05-22 07:30:18",0.438
6849544,vanAmsen,"2021-05-23 15:47:39",0.438
6828139,iamnos,"2021-05-25 18:24:01",0.438
6822212,"Ayman Khalafallah","2021-05-27 13:16:04",0.438
6838436,"Jordan Hoover","2021-05-29 00:12:31",0.438
6845027,"Bhavesh Kumar","2021-05-30 04:05:12",0.438
6852301,"baixing wang","2021-05-31 06:23:49",0.438
6891010,"Lopamudra Nayak","2021-05-31 21:18:19",0.438
6900174,Ghaiyur,"2021-06-03 09:21:32",0.438
6828504,MohanKrishna,"2021-05-21 13:22:59",0.438
6841150,Goutam,"2021-06-02 12:35:09",0.438
6843568,TKDS,"2021-05-22 04:47:38",0.438
6815188,"GTX960 x 1","2021-05-23 01:45:40",0.438
6827816,"Simone Azeglio","2021-05-23 11:27:10",0.438
6837464,"Brian Ghigiarelli","2021-05-23 12:15:11",0.438
6837351,"Aramis Vesal","2021-05-23 22:17:34",0.438
6872647,"Pontiac Bandit","2021-05-28 04:43:49",0.438
6815178,harapekodayo,"2021-05-29 09:51:49",0.438
6882492,ebikazuki,"2021-05-30 08:00:46",0.438
6833852,noshakeplz,"2021-05-30 08:15:42",0.438
6819252,hari,"2021-05-31 04:04:27",0.438
6831966,Bingo,"2021-06-01 08:40:46",0.438
6838606,Hwcc,"2021-07-02 07:13:44",0.438
6896684,BigCommit24,"2021-06-02 08:17:59",0.438
6875233,Affine_Squad,"2021-06-03 06:14:49",0.438
6889939,"Mreenav S. Deka","2021-06-03 07:55:57",0.438
6923723,"Dmitriy Umerenkov","2021-06-15 13:08:17",0.438
6830011,"Vikas Kumar #2","2021-06-11 10:38:51",0.438
6955645,YashKalebere,"2021-06-15 21:23:13",0.438
6989966,ChunSuPark,"2021-07-05 11:40:13",0.438
6914357,RahulBhambri,"2021-07-19 12:44:24",0.438
6842927,"Victor Rocco","2021-07-12 23:57:18",0.438
6864873,See--,"2021-06-02 15:08:59",0.438
6830734,Jcpopp,"2021-05-26 18:19:28",0.438
6904895,Questionable,"2021-07-22 06:33:04",0.437
6816354,kzykmyzw,"2021-08-09 19:01:00",0.436
6818729,"Matthieu Planté","2021-06-06 01:31:43",0.436
6861012,"Adrien Moreau","2021-06-02 07:50:53",0.435
6828842,maliang,"2021-06-11 02:22:48",0.435
7140773,coder_^^_,"2021-08-09 13:41:57",0.435
6839850,Helgi,"2021-05-26 19:33:22",0.434
6859817,DS.X,"2021-05-26 10:26:54",0.434
6824075,tiagovieira,"2021-05-21 12:59:51",0.433
6828370,caggle_zhang,"2021-05-23 10:21:02",0.433
6904896,"Shiro Guy","2021-07-08 18:05:09",0.432
6897673,Shokhjakhon,"2021-07-04 17:33:10",0.430
6964471,"Joseph Tembo","2021-07-31 22:55:06",0.430
7099434,"[Deleted] acb25577-f98d-44b3-a932-bbebb6c4c69b","2021-08-03 22:38:38",0.430
6875018,"Evgeny Sidorov","2021-06-25 19:13:13",0.429
6821805,Zywoo,"2021-05-21 08:52:43",0.428
6894391,Seif,"2021-07-25 16:33:18",0.428
6988540,dididi,"2021-06-30 08:08:29",0.427
6821291,Meenakshi,"2021-08-09 04:49:22",0.424
6827756,Yuriy,"2021-06-16 05:06:15",0.423
6817872,SumanSudhir,"2021-07-05 16:26:40",0.423
6833256,P.AI.R,"2021-06-30 21:41:25",0.423
7002305,"Vivek #2","2021-08-09 21:05:59",0.421
6824315,Xbldev,"2021-07-18 14:17:02",0.420
6884252,"Le Thuy Trieu","2021-07-12 12:34:09",0.417
6821341,Prachi,"2021-08-03 12:55:06",0.416
7074184,Sciencehorizen,"2021-08-09 22:23:11",0.416
7173594,datakite,"2021-08-09 21:44:37",0.416
6848607,minminstu,"2021-06-02 13:49:28",0.415
6820456,"Bamba Tomoyasu","2021-07-04 12:13:04",0.415
6914948,Sharda,"2021-06-05 11:52:13",0.414
6878434,"Polar Bear After Lunch","2021-06-22 10:28:13",0.414
6890944,"Arkadiy Synovets","2021-06-03 00:52:43",0.414
6816633,君莫笑,"2021-07-06 01:42:09",0.414
6836170,"Shashi Kumar N","2021-06-05 06:19:38",0.414
6927050,Chote_log,"2021-06-09 18:57:19",0.413
6866878,"Big Chumongous","2021-06-24 02:50:47",0.411
6822332,marta0,"2021-08-09 19:12:38",0.410
7123381,ECOFRI,"2021-07-27 11:11:21",0.409
6928181,"dsh -;","2021-07-28 12:48:51",0.408
6833193,Yohei,"2021-08-09 13:01:35",0.407
6878047,"Takayuki Imoto","2021-07-12 15:05:52",0.407
6823637,"Rishant Dutt","2021-05-22 23:40:35",0.406
7150134,"BlackPink #2","2021-08-03 02:55:35",0.405
7134664,TeamNamed,"2021-08-03 07:38:21",0.400
6839626,"[Deleted] 0fa43967-8056-4959-95ae-9fd944b9b7dc","2021-08-09 22:57:16",0.400
6821542,"Johannes Illerhaus","2021-06-29 08:23:13",0.398
6836022,"Jacek Poplawski","2021-06-05 10:59:44",0.396
6822951,"Cantekin Ce","2021-08-03 09:04:33",0.394
6836956,"Jorge Palma","2021-07-23 02:26:07",0.394
6922087,"Raja Suman C","2021-06-24 06:40:32",0.391
6856335,null,"2021-06-26 19:09:56",0.391
6832730,"majid asghari","2021-06-07 15:53:34",0.390
7063091,Aleksey_postnikov,"2021-07-08 11:26:16",0.388
6936049,kek,"2021-07-27 14:55:20",0.388
7012780,"be casual about it","2021-07-13 15:52:59",0.387
6817258,ar90n,"2021-07-10 10:11:25",0.387
6918698,"Tadeusz Hupało","2021-07-20 23:59:15",0.383
6845897,Vedant,"2021-08-09 21:26:44",0.381
6815207,makogarei,"2021-06-08 06:23:02",0.380
7004733,Naotsuga,"2021-07-23 14:23:27",0.379
6891475,nada-baili,"2021-06-22 14:42:12",0.374
7017768,wafflebufflo,"2021-08-07 09:57:05",0.374
7047393,Dhkim_active,"2021-08-09 15:24:03",0.373
6929698,B07902050_tunhsiang,"2021-06-23 08:11:03",0.370
6815273,Beluga,"2021-07-01 13:43:40",0.369
6840061,"Denis Petrovskiy_GP","2021-08-08 12:03:23",0.368
7006980,ksbsw,"2021-06-25 09:34:01",0.368
6829551,"Chunyu Wei ","2021-06-20 15:10:08",0.368
7042068,zhou121,"2021-07-03 01:25:03",0.368
6977457,wangzhikun,"2021-06-25 08:01:10",0.368
6937872,"Junyi Shi","2021-06-10 08:24:02",0.365
6822007,"Jack Boynton","2021-06-02 17:25:16",0.363
6877980,pavelkochnev,"2021-06-07 00:30:05",0.358
6997644,mongsil,"2021-08-07 13:06:43",0.358
6825570,Theerit,"2021-07-01 11:28:06",0.355
7138617,"New Nous DSL","2021-08-09 10:22:04",0.353
6942086,jpm,"2021-08-04 00:47:42",0.352
7118537,"Anouk Stein, MD","2021-08-05 16:28:07",0.352
6841707,E_Inchin,"2021-08-09 19:18:31",0.350
7075565,K_VRuS,"2021-08-06 06:47:12",0.346
6992423,"Sunghyun Jun","2021-08-08 10:30:00",0.343
6944635,Régis,"2021-07-02 10:20:13",0.342
6827532,tomaatti,"2021-06-07 12:29:31",0.342
7186326,covidX,"2021-08-09 13:43:48",0.341
6863512,"Los Otros Graduados","2021-08-08 23:43:14",0.339
6896407,"Igor Lashkov","2021-07-23 05:54:45",0.338
7176325,"Aventior Team","2021-08-09 14:13:44",0.337
6838913,akki,"2021-08-09 19:07:59",0.336
6864236,Mohua,"2021-07-14 07:14:20",0.334
7074838,"Deepali Mishra","2021-08-09 07:24:58",0.332
6875242,"Dac-Thanh Van","2021-07-27 10:08:40",0.332
7170805,"Ryosuke Nakata","2021-08-09 00:30:38",0.331
6818068,"Ayush Thakur","2021-07-10 03:57:15",0.331
7043540,"Artyom Sokolov","2021-07-10 22:48:17",0.329
7079387,cydalytics,"2021-07-18 08:07:21",0.329
6911487,Xiaohua,"2021-08-03 19:14:36",0.328
6968368,"Andrey Rysin","2021-08-09 15:50:02",0.328
6832071,"A eung-ae_aeyo","2021-08-05 11:40:24",0.328
7110555,slykid,"2021-07-18 12:27:53",0.327
7108894,nagi,"2021-08-07 00:37:58",0.325
6991528,"Metin Aktaş","2021-08-09 17:58:54",0.324
6857900,"Shishang wu nanshi","2021-07-17 18:09:46",0.323
6855240,"Amar Pattanshetti","2021-07-20 16:17:16",0.323
6848989,CTD,"2021-08-02 19:39:12",0.322
6832979,"Shunya Yoshioka","2021-07-07 00:00:14",0.322
6922903,"HAOZHENG XU","2021-07-04 13:02:29",0.321
7004715,"Britney Rodríguez","2021-07-06 16:55:32",0.318
7022512,P,"2021-08-07 22:53:33",0.316
6937035,Noufal,"2021-07-04 05:10:13",0.316
6977265,ASTROX100ZZ,"2021-07-11 08:49:15",0.312
7005628,RedJ,"2021-07-07 03:28:57",0.312
7162251,SunnieM,"2021-08-09 04:45:25",0.311
6899592,"SMP v2","2021-07-22 11:49:09",0.310
7183047,endiqq_our,"2021-08-09 21:00:23",0.307
6881295,"Roman Statkevych","2021-07-15 23:52:28",0.305
6957856,Gorski,"2021-07-21 10:19:14",0.304
6859363,Sajhnne,"2021-07-12 07:07:23",0.304
6935926,"Sanjay Parajuli","2021-08-08 17:14:17",0.302
6849200,"Lana Ali","2021-06-15 07:51:00",0.300
6888686,"E2 NextGen","2021-08-09 18:11:00",0.297
7173218,ofnt,"2021-08-08 15:32:01",0.294
6837756,"Zhanjian Dong","2021-07-02 02:53:02",0.291
6835538,hn5311,"2021-07-02 02:59:52",0.283
6824873,Mindfull,"2021-06-21 04:10:40",0.283
6822542,oshan,"2021-07-03 14:01:15",0.282
6827585,"Ivan Furs","2021-07-14 14:55:33",0.281
6978447,ishaanparikh.bits,"2021-08-09 20:09:40",0.275
7027984,"Pranshu Mittal","2021-08-07 08:26:43",0.274
6914615,VNIT,"2021-08-09 14:31:19",0.271
6842294,khaled.M.gamal,"2021-07-05 14:10:46",0.270
7085399,"yang xu","2021-07-16 00:59:16",0.269
6911168,benkarr,"2021-08-09 22:43:20",0.267
7007387,AjinkyaVnit,"2021-08-09 14:36:36",0.263
6822261,"I'm Learning","2021-07-28 14:19:26",0.259
6934458,jayanth0572,"2021-06-19 10:17:41",0.252
7038113,laraVer,"2021-08-09 07:59:56",0.249
6819172,"In Kyu Lee","2021-07-02 09:02:10",0.243
6860425,"kang yuzhe","2021-06-25 05:03:19",0.242
6929201,"Gleb Berjoskin","2021-07-07 12:49:09",0.239
6842303,Saqqara,"2021-07-16 22:52:27",0.238
6850416,jaidmin,"2021-06-04 18:03:42",0.238
6887281,CovidWarrior,"2021-06-29 06:25:06",0.238
6829583,xps13,"2021-07-05 08:01:00",0.236
6877824,"Mateam 🧉","2021-06-24 02:29:05",0.236
6985075,"Divyanshu Chauhan","2021-06-29 06:55:07",0.236
6891399,"Franklin Geeng","2021-07-25 01:02:22",0.236
6845448,sinha,"2021-08-07 01:56:58",0.233
7037645,"Tien Hoang","2021-08-02 19:42:57",0.233
6886308,Eve,"2021-06-11 06:48:04",0.232
7132058,"TANMAY PAL131","2021-08-09 07:02:08",0.231
6824205,"Michael Schroter","2021-05-19 07:12:38",0.230
6826493,"Ganesh Shinde","2021-05-24 08:22:42",0.230
6824357,DataKuro,"2021-05-19 07:37:49",0.230
6817866,"Shantnu Kumar","2021-05-19 10:33:31",0.230
6823533,BrandontheCoder,"2021-05-19 19:44:22",0.230
6828259,"Jatin Balodhi","2021-05-19 20:52:03",0.230
6818423,"Muhammad Imran Zaman","2021-05-20 13:22:32",0.230
6835808,"John Falade","2021-05-21 01:45:43",0.230
6817603,user,"2021-05-22 19:26:39",0.230
6830804,"Carl S.","2021-05-23 15:11:24",0.230
6853558,"Rasin Katta","2021-05-25 08:41:41",0.230
6821216,SeuTao,"2021-06-06 09:46:50",0.230
6851770,BIGCHENG,"2021-06-15 09:10:39",0.230
6823166,"TABOUT MHAMED","2021-06-20 11:59:02",0.230
6822164,"Saurabh Dasgupta","2021-07-09 17:45:00",0.230
6830185,"JIN WOO","2021-05-19 16:56:52",0.230
6856541,tmvien,"2021-06-04 05:14:34",0.230
6985133,worthless_bastard,"2021-06-24 17:20:42",0.230
7012289,"Volker Racho","2021-08-09 19:29:29",0.228
7067118,murashow,"2021-08-09 05:34:45",0.224
6886907,MT2,"2021-05-31 17:27:42",0.224
7171954,Mins,"2021-08-09 07:48:23",0.220
7153642,"Fu Ryo","2021-08-03 21:12:55",0.217
6818900,Quantiphi,"2021-08-09 19:56:45",0.215
6914943,"David  #2","2021-06-14 20:20:45",0.215
6924162,NeuraSearch,"2021-08-09 23:33:44",0.212
7143057,CollinZrj,"2021-08-09 10:13:43",0.206
6920420,"Dominik Schneider","2021-06-29 20:31:01",0.201
7007979,paulWangzhendong,"2021-07-14 06:35:49",0.197
6821766,pablOberhauser,"2021-06-18 01:32:15",0.192
6829069,Anabasis,"2021-08-09 02:02:51",0.191
7094323,Feanor007,"2021-08-03 18:46:46",0.188
6900018,ML_Noobs,"2021-06-20 13:22:47",0.186
7008598,Ligia,"2021-08-06 10:10:11",0.184
7056946,"Rajesh #2","2021-08-06 14:45:28",0.184
6892050,chohyungkwon,"2021-06-15 06:08:34",0.182
6885163,"Benjamin Moiroud","2021-08-09 10:14:13",0.181
7114596,acainiao123,"2021-07-19 21:21:09",0.181
7130251,Liuyiming321,"2021-08-06 08:55:00",0.181
6827346,horcham,"2021-07-09 02:57:32",0.177
6829321,"Kazuhiro Hatano","2021-06-13 11:14:46",0.177
6998661,Uncle_Donald,"2021-07-08 07:58:02",0.177
6820570,mad.skidipap,"2021-06-09 16:04:01",0.172
6830977,"Vitali Burachonok","2021-06-14 15:45:50",0.170
6824662,msafi04,"2021-05-27 06:44:25",0.160
6948287,"Dom De Jonge","2021-06-27 18:33:30",0.145
6900843,haijun233,"2021-06-18 14:37:53",0.141
7090286,SRI,"2021-07-21 22:09:59",0.138
6943871,IITians,"2021-07-22 10:20:07",0.137
6885374,"miriam assraf","2021-08-07 15:58:51",0.136
6922658,Kongregate,"2021-08-09 08:28:01",0.134
6836911,"David Fischinger","2021-05-28 10:08:03",0.133
6886985,alpha_pack,"2021-06-17 06:44:40",0.133
6997007,"（๑ `▽´๑)","2021-07-05 13:53:29",0.133
6975123,kiet,"2021-08-08 22:36:30",0.132
6990929,pineb1ue,"2021-06-28 13:52:09",0.129
6957163,junhakim,"2021-07-27 07:37:35",0.119
6877244,"poggers team","2021-06-04 03:03:43",0.110
6949970,mokp,"2021-06-20 15:58:36",0.110
7020000,"Nathan Kang","2021-08-09 21:23:04",0.110
6839606,"Constantin Ciambur","2021-08-09 20:49:10",0.110
6883768,"GUT DLCV 2021","2021-06-18 10:39:31",0.110
6816734,DrCapa,"2021-05-18 06:13:21",0.104
6821442,"Samovar & Kettlebell","2021-05-18 16:09:03",0.104
6822029,"Wendel Lopes","2021-05-18 17:41:33",0.104
6822523,LukeSkywalker,"2021-05-18 18:13:13",0.104
6822348,Trishita,"2021-05-18 23:34:16",0.104
6827064,Chinmay,"2021-05-19 10:50:17",0.104
6824495,NiuYugong,"2021-05-19 11:28:43",0.104
6823019,Yodlee,"2021-05-19 14:57:12",0.104
6820457,"Rupesh Deshmukh","2021-05-20 13:19:38",0.104
6847873,"KOSUKE KINO","2021-05-24 14:02:34",0.104
6822069,"Michael Evans","2021-05-24 14:27:52",0.104
6827370,"Yasin Naal","2021-05-30 07:13:49",0.104
6912450,"JHU AIAI","2021-05-28 02:48:26",0.104
6823155,BananaMetallurgica,"2021-05-30 14:01:11",0.104
6876279,Les+bo,"2021-06-01 20:21:27",0.104
6856062,Alessandro,"2021-06-02 19:24:39",0.104
6903825,CHENGHAOWANG1999,"2021-06-07 06:42:43",0.104
6920326,mi-figue-mi-raisin,"2021-06-14 12:55:02",0.104
6869558,J神,"2021-06-13 07:48:59",0.104
6859369,"Mahender Nakrani","2021-06-19 16:59:59",0.104
6943309,"Byungjun Yoon","2021-06-13 14:13:53",0.104
6888054,"Vadim Titko","2021-06-15 15:15:29",0.104
6965127,goofy.gf,"2021-06-16 04:01:07",0.104
6882383,"Gopal K K 1","2021-08-09 10:11:55",0.104
6974206,"the way","2021-06-17 11:55:06",0.104
6862026,"Ivar Vargas Belizario","2021-07-01 03:18:50",0.104
6883465,Chris_Lo,"2021-06-18 13:11:03",0.104
6826355,"Loki Laufeyson","2021-06-18 12:53:58",0.104
6980771,ujos89,"2021-06-19 02:53:55",0.104
6971266,betweens,"2021-06-19 21:38:55",0.104
6870373,"Gabriel Bianco","2021-06-23 22:01:09",0.104
6995642,MVR-bot,"2021-06-24 15:27:27",0.104
6824762,kazukilab,"2021-06-25 02:33:19",0.104
6865535,Amouna,"2021-06-28 00:35:27",0.104
7017799,"Siarhei Siniak","2021-06-30 08:13:43",0.104
6822938,deepanshu,"2021-06-30 12:01:21",0.104
7008566,"Xavier BARBIER","2021-08-09 10:48:58",0.104
7071044,Cognetics,"2021-07-29 10:35:13",0.104
6909177,AgCOVNet,"2021-08-09 17:18:18",0.104
6826566,AO,"2021-07-20 20:17:14",0.104
7136599,"Shungo Ikai","2021-07-25 09:00:09",0.104
7164776,"Tri Labs","2021-07-30 13:50:33",0.104
7166137,ligiamarciaassraf,"2021-07-31 18:15:45",0.104
7153919,"river bok","2021-08-09 06:51:07",0.104
7170700,ProPurPle,"2021-08-02 06:15:04",0.104
7172838,maryameirav,"2021-08-04 12:14:11",0.104
6995963,"Miriam Assraf","2021-08-03 12:12:46",0.104
6887236,"Daksh Rameshkumar Solanki","2021-08-04 13:06:05",0.104
7001000,"Kaito Honda","2021-08-05 03:12:38",0.104
6962725,"Mohammad Awais Masood","2021-08-08 01:42:29",0.104
6825907,Lightning&GridAI,"2021-08-09 15:22:38",0.104
6852831,LuoLuyang,"2021-07-09 02:07:19",0.090
6967653,Zelkey1111,"2021-07-30 12:08:49",0.088
6909852,WanhengHu,"2021-07-08 03:25:55",0.086
6928111,"omelette du fromage","2021-06-17 12:19:38",0.063
6837073,"Naveen Rajan","2021-05-20 20:44:29",0.053
6845023,Riad,"2021-05-26 13:22:31",0.053
6871964,"[Deleted] de19c7dc-0849-4fa9-a02f-6121c529da20","2021-05-27 17:54:12",0.053
6968106,haha6ybisme,"2021-06-18 03:46:53",0.050
6826084,MLXTREME,"2021-06-12 21:58:16",0.047
6824243,"Cong Vo","2021-06-06 14:28:41",0.046
6827058,yu340102,"2021-05-19 09:32:58",0.000
6816445,Malechi,"2021-05-25 07:58:22",0.000
6815470,hujianxin,"2021-06-01 09:49:08",0.000
6902505,Shadow_fax,"2021-06-03 21:10:42",0.000
6886665,Involution,"2021-06-07 12:59:44",0.000
6829205,"Christian Blüthgen","2021-06-11 23:45:37",0.000
6962515,"Oleksandr Tsymbalenko","2021-06-18 13:16:08",0.000
6962130,klavier,"2021-06-22 08:50:52",0.000
6950749,"Kia Davari","2021-06-27 20:31:51",0.000
6862486,"Ehsan #2","2021-06-28 05:20:46",0.000
6917261,"Andern ZHU","2021-07-13 10:14:41",0.000
7088779,"Bouseng Chan","2021-07-19 11:19:11",0.000
6868081,"Jasmine Luo","2021-07-20 11:16:24",0.000
7125961,"Mai Xuan Trang","2021-07-26 14:42:00",0.000
